time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.185597579126,0.795309434713,13.8617416551,0.192210409774,6.21830555459,0.0,0.529965754878,1.55441466598,4.02869462882,0.15886843771,-0.0853435317269,0.0,485.1326349184463,486.74235679789336,485.7471257298896,485.916742973664
1.9800000000000013,0.218775012397,0.892673287712,14.10638712,0.220966201059,6.21361949158,0.0,0.576401299234,1.69390165542,4.12496748675,0.109622911342,-0.0792237292291,0.0,456.8830601353338,457.365321038504,460.2620014761182,456.36605511547003
2.0400000000000014,0.254755403751,0.998658107916,14.3555939245,0.227537473711,6.20930839156,0.0,0.623344417869,1.83943354493,4.1813944848,0.109264495357,-0.0730404400429,0.0,447.7247490680966,448.222918947683,446.51902322404044,446.5003013760458
2.1000000000000014,0.293722472842,1.11382042913,14.6093911673,0.242898404454,6.20790925478,0.0,0.675673806036,2.00074342558,4.27755506649,0.0755362173481,-0.055282053911,0.0,459.5983061183557,461.0005741671665,463.3374896179931,460.685881845168
2.1600000000000015,0.335781757616,1.23867668256,14.8678498896,0.249743704035,6.20499805936,0.0,0.726558524901,2.16162092773,4.33713511843,0.0910394988134,-0.049402241235,0.0,450.79637376529803,451.2694744014323,451.21477102381044,452.46991756140653
2.2200000000000015,0.381026729356,1.37354930806,15.1307923693,0.256023101027,6.20256905568,0.0,0.781814405177,2.33455479739,4.42687108189,0.0998131042043,-0.0424996420742,0.0,461.7576831376334,462.30071271661404,462.21422961772646,462.9123362094198
2.2800000000000016,0.429342165829,1.51799967805,15.3955738612,0.264824217271,6.20002209168,0.0,0.828902525945,2.48109399067,4.39888197311,0.117022233041,-0.0450423802922,0.0,426.06833836594626,425.84972359186406,424.234489486217,425.7201120923891
2.3400000000000016,0.480469327068,1.67120136751,15.657988321,0.272812520923,6.19755080285,0.0,0.875527045731,2.6262096226,4.34807258124,0.104982769492,-0.0516455257206,0.0,418.25623235745934,417.6791645457168,419.137960781597,418.1023972179259
2.4000000000000017,0.534741851655,1.8341908144,15.9207505881,0.281008420791,6.19525141331,0.0,0.933741701156,2.80733106178,4.40992466903,0.118917242259,-0.0429785949948,0.0,455.25030044096417,455.9419415222526,456.5584528689589,457.6792635687238
2.4600000000000017,0.592657840734,2.00864721632,16.1883269096,0.316398738379,6.19387966008,0.0,0.996856987572,3.01127605632,4.50727694188,0.0594750976408,-0.0320843379054,0.0,469.9489738904025,470.79207385687954,471.79967654156246,467.19528993855437
2.520000000000002,0.653919506444,2.19435755188,16.4567331353,0.320210419273,6.19613070617,0.0,1.04498456577,3.17927729496,4.43956606562,0.0638084381548,-0.055702696635,0.0,419.6968351481664,417.64055091258234,418.1598903537735,418.54017015819534
2.580000000000002,0.718432653442,2.3916424054,16.7254334472,0.324308880015,6.19731388502,0.0,1.10523033978,3.39697374116,4.516350041,0.056791257047,-0.0802372063848,0.0,468.2259810725371,466.31026355562494,466.97708433841893,466.4318154082557
2.640000000000002,0.786382507147,2.6014043315,16.9968122034,0.3281407158,6.19254660163,0.0,1.16016521929,3.59516350027,4.52909342431,0.0628272147496,-0.0840976172288,0.0,447.6971254269893,447.37753130743795,448.0226158624951,448.5155699122114
2.700000000000002,0.857525167107,2.82244099944,17.2669288645,0.339346205846,6.18751852909,0.0,1.2116518615,3.77342580965,4.47433957345,0.0915223180631,-0.0871890303056,0.0,426.8020150233619,426.53175226811425,424.7441151277718,427.20279160155286
2.760000000000002,0.931874219063,3.0544364413,17.5340276376,0.34682074954,6.18244388737,0.0,1.26704908994,3.96016541909,4.42854232591,0.0748483886746,-0.0928890762467,0.0,431.2991619938206,430.8104945117151,430.5912576148692,429.1844994674614
2.820000000000002,1.00981757293,3.2983861211,17.8001796481,0.351314522655,6.181208762,0.0,1.33109143385,4.17157512578,4.44262130216,0.0723117252226,-0.116937643955,0.0,452.5238354530065,450.574809446915,451.8064479982441,451.6060231085909
2.880000000000002,1.09184939126,3.55580850661,18.0691581172,0.356197567571,6.17838374271,0.0,1.403469701,4.40919258384,4.52234531676,0.0629405113642,-0.14059709138,0.0,475.1201096205354,473.2892390184674,474.57770083287755,473.8610430956257
2.940000000000002,1.17778397375,3.82587001436,18.3383785765,0.361990465112,6.17215690133,0.0,1.46148912252,4.59306971786,4.45141408312,0.0773419266024,-0.158123507904,0.0,427.109024974954,425.5901629143926,425.1765329797198,426.4125235113103
3.000000000000002,1.26763893609,4.10804347119,18.6060094657,0.368332829591,6.16265873428,0.0,1.53450612191,4.81283014791,4.46876617667,0.0904823763937,-0.158935022873,0.0,456.72884908838444,456.64104978451627,456.70621960997954,457.7585098142144
3.0600000000000023,1.36185609849,4.40289666465,18.8731200505,0.376598960747,6.15396701502,0.0,1.60675939545,5.01591908972,4.43425987852,0.107772409749,-0.170273580265,0.0,441.9237284688658,440.9624767509607,440.75990093472126,442.1948176596507
3.1200000000000023,1.46082070552,4.71075453728,19.139942726,0.383064641051,6.14538704522,0.0,1.69276959753,5.2460822018,4.45886082461,0.10540470479,-0.185539458687,0.0,463.1782188457628,461.9474855548974,463.2363816767167,463.05965842080144
3.1800000000000024,1.56521219995,5.03273743071,19.4087813159,0.391010104069,6.1348317837,0.0,1.78787094978,5.48680075749,4.50119000929,0.11820340339,-0.178332621041,0.0,471.03312648876965,471.55987274619645,469.99559441321486,470.99659806346926
3.2400000000000024,1.67564384856,5.36958695302,19.6808465052,0.400788719314,6.12501923743,0.0,1.89400277818,5.74177510815,4.56609371694,0.0990079394385,-0.189922877207,0.0,481.56755046651125,480.6604688947353,481.59736701381405,480.1530637802219
